  273 KSOTTAWA.WP1   38.63  -95.25      271.30   KS OTTAWA                 4.41   7.31  13.53  19.79  24.64  29.59  32.83  32.24  27.76  21.83  13.43   6.38  -6.94  -4.82   0.38   6.58  11.94  17.09  19.54  18.68  14.21   7.74   0.82  -4.57
  274 KSPRATT.WP1    37.65   -9.73      573.00   KS PRATT                  6.21   9.53  14.56  21.18  25.77  31.41  34.50  33.72  28.93  23.05  14.00   8.16  -6.76  -4.42  -0.16   6.27  11.63  17.04  19.80  18.84  14.13   7.92   0.31  -4.68
  275 KSSALINA.WP1   38.82  -97.57      387.10   KS SALINA CAA AP          3.23   6.76  12.18  19.16  24.31  30.46  33.83  32.99  27.59  21.34  12.21   5.79  -8.38  -5.70  -0.70   5.82  11.63  17.41  20.55  19.57  14.23   7.53  -0.01  -5.57
  276 KSSCOTTC.WP1   38.48 -100.90      905.30   KS SCOTT CITY             6.57   9.98  13.83  20.57  25.32  31.30  33.76  32.63  28.33  22.59  13.25   8.24  -8.96  -6.26  -2.77   3.36   9.15  14.79  17.82  16.62  11.50   4.67  -2.61  -6.88
  277 KSSUBLET.WP1   37.48 -100.83      887.00   KS SUBLETTE               7.61  11.07  15.22  21.42  25.97  31.78  34.28  33.17  29.04  23.43  14.34   9.17  -8.13  -5.53  -1.87   4.12   9.93  15.51  18.34  17.22  12.36   5.54  -1.71  -6.26
  278 KSTRIBUN.WP1   38.47 -101.77     1100.30   KS TRIBUNE 1W             6.37   9.09  12.99  19.04  23.89  30.02  33.47  32.27  27.72  21.36  12.63   7.28  -9.81  -7.64  -4.18   1.72   7.48  13.08  16.22  15.26  10.18   3.24  -4.11  -8.41
  279 KSTROY.WP1     39.78  -95.08      329.20   KS TROY                   1.31   5.03  10.93  18.91  24.29  28.97  31.55  30.53  26.49  20.81  11.44   4.11  -9.18  -6.12  -1.14   5.92  11.91  16.86  19.28  18.01  13.33   7.56   0.16  -5.87
  280 KSWICHIT.WP1   37.65  -97.42      402.30   KS WICHITA WB AIRPORT     4.02   7.48  13.29  20.21  24.83  30.42  33.98  33.14  27.73  21.61  12.92   6.63  -7.20  -4.61   0.34   7.03  12.46  17.89  21.08  20.01  15.27   8.38   0.98  -4.60
  281 KSYATESC.WP1   37.88  -95.73      332.20   KS YATES CENTER           4.89   8.41  14.14  21.13  25.60  29.93  33.27  32.79  28.11  22.59  14.14   7.53  -7.03  -4.20   0.49   7.29  12.54  17.24  19.96  18.72  14.56   8.58   1.62  -3.90
  282 KYCAMPBE.WP1   37.33  -85.35      234.70   KY CAMPBELLSVILLE         7.84   9.68  14.24  20.96  25.74  29.63  31.13  30.78  27.95  22.18  14.14   9.09  -3.18  -2.25   1.74   7.39  11.94  16.03  18.27  17.18  13.77   7.37   2.00  -1.54
  283 KYCARROL.WP1   38.68  -85.18      146.30   KY CARROLLTON LOCK 1      5.17   7.97  13.47  20.17  24.68  28.69  30.51  29.89  26.76  21.09  13.76   7.77  -5.18  -3.72   0.98   6.48  11.19  16.03  18.36  17.57  13.74   6.98   1.92  -2.35
  284 KYHEIDEL.WP1   37.55  -83.77      201.20   KY HEIDELBERG LOCK 14     8.08  10.11  15.61  21.52  26.07  29.48  30.93  30.32  27.34  22.10  14.92   9.52  -3.87  -3.34   0.68   5.24  10.37  15.29  17.63  17.16  13.21   6.33   0.76  -2.67
  285 KYHOPKIN.WP1   36.87  -87.45      158.50   KY HOPKINSVILLE 2 E       7.02   9.19  14.61  20.83  25.78  30.31  32.23  31.91  28.53  22.67  14.62   8.76  -4.03  -2.82   1.81   7.52  12.38  17.09  19.02  18.25  14.24   7.54   1.78  -2.32
  286 KYLEITCH.WP1   37.48  -86.30      195.10   KY LEITCHFIELD            6.02   8.50  13.76  20.36  25.16  29.16  31.04  30.54  26.97  21.19  13.72   8.05  -4.23  -2.97   1.54   7.10  11.86  16.55  18.77  17.92  14.12   7.67   2.04  -2.09
  287 KYMADISO.WP1   37.33  -87.50      134.10   KY MADISONVILLE           6.90   9.35  14.47  21.22  25.89  30.04  31.93  30.98  28.06  22.29  14.54   8.78  -3.88  -2.51   2.15   7.95  12.48  17.01  19.23  18.03  14.11   7.73   2.29  -1.86
  288 KYMIDDLE.WP1   36.62  -83.72      344.40   KY MIDDLESBORO            8.37  10.22  15.41  21.43  25.76  29.33  30.99  30.33  27.55  21.63  14.64   9.38  -3.21  -2.71   1.24   5.83  10.33  15.01  17.37  16.87  13.45   6.38   1.01  -2.17
  289 KYMURRAY.WP1   36.62  -88.33      125.00   KY MURRAY                 7.08   9.74  14.88  21.34  26.00  30.43  32.11  31.71  28.06  22.46  14.97   9.19  -3.19  -1.59   3.01   8.65  13.53  17.97  20.08  18.99  14.98   8.58   2.94  -1.11
  290 KYSCOTTS.WP1   36.75  -86.20      234.70   KY SCOTTSVILLE            7.40  10.00  15.13  21.33  25.48  29.36  31.12  30.79  27.67  22.07  14.68   9.35  -2.73  -1.37   2.99   8.40  12.98  17.16  19.27  18.46  14.97   8.71   3.13  -0.77
  291 KYTOMHAW.WP1   37.87  -82.62      210.30   KY TOMHAWK WSW            5.37   7.38  14.67  20.61  24.88  28.31  30.21  29.64  26.18  20.14  14.08   8.69  -7.69  -7.56  -1.95   3.22   7.89  12.83  15.78  15.36  11.48   3.42  -1.37  -5.01
  292 KYVANCEB.WP1   38.65  -83.35      161.50   KY VANCEBURG DAM 32       5.08   7.74  13.50  20.74  25.14  29.12  30.69  29.88  26.79  20.62  13.64   7.61  -5.86  -4.69  -0.06   5.09   9.87  14.37  16.48  16.01  12.44   5.52   0.69  -3.26
  293 KYWAYNES.WP1   37.37  -84.57      371.90   KY WAYNESBURG 6 E         5.29   7.56  14.24  19.74  23.98  27.60  29.28  29.00  25.69  20.21  13.57   8.14  -4.94  -3.93   1.89   6.94  11.33  15.48  17.62  17.08  13.74   7.31   2.80  -2.03
  294 KYWILLIA.WP1   38.63  -84.57      286.50   KY WILLIAMSTOWN           4.24   6.46  11.83  18.44  23.62  27.84  29.90  29.41  26.19  20.11  12.41   6.47  -5.96  -4.66   0.01   5.84  11.31  15.98  18.28  17.36  13.72   7.41   1.57  -3.48
  295 LABELAHF.WP1   31.63  -92.18       61.00   LA BELAH FIRE TOWER      13.79  16.28  20.71  25.53  29.02  32.70  34.28  34.13  31.66  26.73  20.44  15.74   2.09   3.65   7.72  12.90  16.56  19.99  21.56  20.97  18.53  12.07   7.16   3.48
  296 LABOOTHV.WP1   29.33  -89.40        0.00   LA BOOTHVILLE WSMO CI    15.88  17.30  21.27  24.26  27.72  30.91  31.81  31.68  29.87  26.09  21.68  18.12   7.38   8.88  12.89  16.12  20.18  23.37  24.27  24.27  23.15  18.83  14.10   9.88
  297 LADERIDD.WP1   30.83  -93.27       64.00   LA DE RIDDER             16.18  18.03  21.64  25.78  29.22  32.60  33.73  33.81  31.67  27.64  21.47  17.41   4.17   5.39   8.78  13.22  17.12  20.47  21.88  21.62  18.94  12.94   7.92   4.86
  298 LAHACKBE.WP1   29.88  -93.42        3.00   LA HACKBERRY 8 SSW       15.29  16.98  20.41  24.34  28.07  31.09  32.20  32.14  30.33  26.39  21.04  17.14   5.69   7.36  10.95  15.93  19.74  22.84  23.46  23.13  21.29  15.75  10.43   7.03
  299 LAHAMMON.WP1   30.53  -90.48       12.20   LA HAMMOND 3 NW          16.91  18.91  22.53  26.51  29.95  33.08  33.64  33.38  31.24  27.10  21.56  17.90   4.34   5.47   8.74  12.92  16.43  19.69  21.36  21.09  18.89  12.51   7.81   5.16
  300 LAHOUMA.WP1    29.58  -90.73        3.00   LA HOUMA 1               18.36  19.68  22.46  26.22  29.43  32.16  32.71  32.70  30.92  27.47  22.54  19.43   7.06   8.14  11.21  15.07  18.42  21.34  22.46  22.22  20.46  14.68  10.05   7.72
  301 LALAKECH.WP1   30.12  -93.22        3.00   AP LAKE CHARLES WSO      15.22  17.15  21.26  25.44  28.70  31.59  32.67  32.48  30.51  26.92  21.59  17.36   5.14   6.17  10.25  15.07  18.61  21.94  23.16  22.79  20.46  14.37   9.72   6.45
  302 LAMELVIL.WP1   30.68  -91.73        9.10   LA MELVILLE              16.29  18.08  21.87  25.80  29.17  32.08  32.92  32.66  30.43  26.47  21.37  17.81   4.32   5.91   9.43  13.72  17.52  20.89  22.34  21.92  19.38  12.94   8.35   5.45
  303 LAMORGAN.WP1   29.70  -91.20        3.00   LA MORGAN CITY           17.92  19.37  22.31  26.27  29.60  32.49  33.17  33.10  31.42  27.75  22.35  19.18   6.56   7.86  10.92  14.89  18.53  21.60  22.64  22.48  20.62  15.24  10.06   7.42
  304 LANATCHI.WP1   31.77  -93.08       36.60   LA NATCHITOCHES          15.26  17.63  21.57  26.09  29.61  33.29  34.67  34.79  32.03  27.24  20.68  16.71   3.16   4.76   8.01  12.63  16.63  20.44  22.06  21.56  18.53  12.10   6.93   4.17
  305 LAOBERLI.WP1   30.60  -92.78       21.30   LA OBERLIN FIRE TOWER    15.79  18.15  21.99  26.17  29.34  32.39  33.73  33.57  31.44  27.47  21.91  17.82   4.09   5.52   9.33  14.01  17.29  20.42  21.84  21.46  19.16  13.14   8.60   5.33
  306 LARUSTON.WP1   32.52  -92.68       85.30   LA RUSTON L P I          13.71  15.95  20.03  24.87  28.52  32.55  34.16  34.11  31.04  26.13  19.50  14.74   1.82   3.37   6.97  11.86  16.06  19.91  21.49  21.01  17.97  11.54   6.28   2.71
  307 LASHREVE.WP1   32.55  -93.77       51.80   LA SHREVEPORT WB AP      13.42  15.89  20.03  24.77  28.53  32.49  34.19  34.17  31.06  26.16  19.36  14.87   2.88   4.50   8.08  12.91  17.18  21.26  22.82  22.41  19.27  13.00   7.21   3.89
  308 LATALLUL.WP1   32.38  -91.22       27.40   LA TALLULAH              13.26  15.57  19.92  24.81  28.64  32.01  33.46  33.17  30.51  25.81  19.69  14.96   1.78   3.24   7.17  11.98  16.13  19.89  21.45  20.54  17.23  10.07   5.62   2.57
  309 LAVERMIL.WP1   29.78  -92.20        3.00   LA VERMILION LOCK        15.59  17.06  20.83  24.66  28.17  31.24  32.24  32.18  30.47  26.69  21.31  17.67   4.48   5.68   9.69  14.72  18.44  21.48  22.49  22.03  19.68  13.42   8.72   5.63
  310 MAAMHERS.WP1   42.40  -72.53       67.10   MA AMHERST                0.63   1.92   7.04  14.33  21.20  25.83  28.46  27.31  23.23  17.36   9.88   2.56  -9.78  -9.04  -3.62   1.54   7.26  12.55  15.32  14.18   9.89   4.05  -0.46  -7.01
  311 MACLINTO.WP1   42.40  -71.68      121.90   MA CLINTON                1.35   2.26   6.57  13.43  19.85  24.56  27.28  26.19  22.08  16.65  10.38   3.57  -9.49  -9.11  -3.84   2.13   7.79  13.18  16.18  15.21  10.48   4.68   0.13  -6.26
  312 MAEASTWA.WP1   41.77  -70.67        6.10   MA EAST WAREHAM           2.89   3.23   7.02  12.54  18.44  23.37  26.82  26.07  22.26  16.76  11.12   5.01  -7.39  -7.17  -2.60   2.02   7.56  12.78  16.31  15.58  11.53   5.77   0.84  -5.09
  313 MAROCKPO.WP1   42.65  -70.60       24.40   MA ROCKPORT 1 ESE         1.61   2.14   5.87  11.83  17.32  22.28  25.43  24.57  20.53  15.24   9.72   4.01  -6.22  -5.72  -1.76   2.97   7.98  13.08  16.57  16.01  12.23   7.19   2.41  -3.49
  314 MASTOCKB.WP1   42.28  -73.32      259.10   MA STOCKBRIDGE            0.09   1.34   5.76  13.64  20.06  24.23  26.63  25.32  21.12  15.97   9.08   2.10 -10.83 -10.24  -5.23   0.40   5.79  10.69  13.38  12.62   8.62   2.93  -1.44  -7.82
  315 MAWORCES.WP1   42.27  -71.87      301.80   MA WORCESTER CAA AP      -0.53   0.70   5.13  12.59  18.92  23.68  26.40  25.12  20.84  15.22   8.49   1.73  -8.99  -8.28  -3.82   1.91   7.51  12.70  15.98  15.06  10.72   5.24   0.17  -6.35
  316 MDBALTIM.WP1   39.25  -76.53        6.10   MD BALTIMORE WB AP        5.18   6.70  11.62  18.21  23.41  28.24  30.69  29.72  25.96  19.74  13.35   7.18  -4.07  -3.20   0.82   6.06  11.46  16.56  19.32  18.71  14.72   8.04   2.71  -2.11
  317 MDFREDER.WP1   39.42  -77.42      115.80   MD FREDERICK POLICE BK    5.06   7.31  12.26  19.20  24.39  28.69  31.17  30.17  26.36  20.03  13.46   6.95  -4.22  -3.29   0.46   6.20  11.24  15.99  18.43  17.86  13.80   7.52   2.50  -2.45
  318 MDHAGERS.WP1   39.65  -77.73      201.20   MD HAGERSTOWN             3.89   5.71  11.23  18.19  23.87  28.21  30.46  29.53  25.72  19.26  12.09   5.62  -5.11  -4.22  -0.04   5.53  10.62  15.17  17.38  16.48  12.73   6.70   1.93  -3.14
  319 MDOAKLAN.WP1   39.40  -79.40      737.60   MD OAKLAND 1SW            2.53   3.91   8.68  15.42  20.81  24.56  26.23  25.81  22.51  16.94  10.05   4.38  -8.41  -7.78  -3.81   1.29   6.37  10.71  13.25  12.67   9.00   2.72  -1.87  -6.45
  320 MDOWINGS.WP1   38.68  -76.67       48.80   MD OWINGS FERRY LAND      6.83   8.08  12.73  19.27  24.08  28.16  30.41  29.49  26.19  20.32  14.49   8.41  -3.33  -2.60   1.14   6.62  11.82  16.35  18.81  18.02  14.43   8.27   3.10  -1.61
  321 MEAUGUST.WP1   44.32  -69.80      106.70   ME AUGUSTA CAA AIRPORT   -2.19  -0.59   4.16  11.26  18.43  23.33  26.44  25.28  20.43  14.24   7.18   0.11 -11.70 -10.72  -4.74   1.23   6.84  11.94  15.34  14.29   9.69   4.26  -0.69  -8.41
  322 MEBANGOR.WP1   44.80  -68.82       61.00   ME BANGOR DOW FIELD      -3.08  -1.42   3.57  10.39  17.52  22.71  25.51  24.64  19.96  13.74   6.83  -0.41 -12.95 -11.89  -5.61   0.42   6.01  11.33  14.51  13.55   9.07   3.71  -1.13  -9.31
  323 MECARIBO.WP1   46.87  -68.02      189.00   ME CARIBOU WB AIRPORT    -7.01  -5.04   0.68   7.49  16.08  21.49  24.40  23.04  17.92  11.11   3.23  -4.43 -17.39 -16.18  -9.57  -2.11   4.25   9.56  12.46  11.02   6.30   1.28  -4.36 -13.48
  324 MECLAYTO.WP1   46.62  -69.53      304.80   ME CLAYTON LAKE2         -6.78  -4.54   1.76   8.17  16.96  22.76  25.07  23.33  18.22  10.95   3.06  -4.31 -19.07 -18.14 -11.09  -4.12   2.61   8.59  11.21  10.04   5.29   0.37  -5.39 -14.91
  325 MEFORTKE.WP1   47.25  -68.60      158.50   ME FORT KENT             -6.13  -4.09   2.17   8.62  17.17  22.93  25.37  23.92  18.87  12.28   4.01  -3.58 -18.92 -18.63 -11.10  -3.22   3.14   8.77  11.65  10.18   5.69   0.62  -4.82 -14.48
  326 MEJONESB.WP1   44.65  -67.65       54.90   ME JONESBORO             -1.28  -0.64   3.75  10.00  16.22  21.16  24.43  24.06  19.84  14.04   7.93   1.22 -12.84 -12.33  -6.38  -0.66   4.06   8.84  11.94  11.42   7.38   2.43  -1.93  -9.53
  327 MELONGFA.WP1   45.23  -70.20       33.50   ME LONG FALLS DAM        -5.48  -3.68   1.14   7.93  15.79  21.32  23.85  22.74  18.21  12.06   4.63  -2.71 -11.64 -11.77  -9.49  -3.33   2.82   8.54  11.36  10.14   5.83   0.73  -4.25 -10.88
  328 MEMILLIN.WP1   45.65  -68.70      118.90   ME MILLINOCKET           -4.19  -2.58   2.94   9.84  17.70  23.14  26.03  24.68  19.74  13.05   5.57  -1.69 -15.65 -14.96  -8.06  -1.16   4.72  10.43  13.55  12.16   7.30   1.78  -2.89 -11.61
  329 MEPORTLA.WP1   43.65  -70.32       18.30   ME PORTLAND WB AIRPORT   -0.62   0.39   4.92  11.02  17.06  22.34  25.61  24.80  20.66  15.00   8.37   1.67 -10.62  -9.87  -4.27   1.00   6.34  11.39  14.62  13.92   9.69   4.16  -0.76  -7.66
  330 MEPRESQU.WP1   46.65  -68.00      185.90   ME PRESQUE ISLE          -5.26  -4.81   1.75   8.42  16.37  23.26  24.87  22.81  18.63  12.10   3.51  -3.66 -15.19 -16.69  -9.01  -2.46   3.32   9.81  12.29  10.86   6.33   2.16  -4.13 -12.26
  331 MERIPOGE.WP1   45.88  -69.18      295.70   ME RIPOGENUS DAM         -5.48  -3.80   1.78   8.03  16.04  21.95  24.79  23.66  19.00  12.31   4.48  -3.06 -17.54 -17.13 -11.16  -3.06   3.34   9.34  12.28  11.33   6.80   1.42  -3.76 -12.97
  332 MERUMFOR.WP1   44.52  -70.57      204.20   ME RUMFORD 3 SW          -2.67  -0.95   3.80  10.94  18.56  23.54  26.28  24.89  20.26  14.13   6.37  -0.72 -14.34 -13.46  -7.24  -0.97   4.79   9.97  12.78  11.72   7.34   1.97  -2.64 -10.65
  333 MESQUAPA.WP1   46.55  -68.33      185.90   ME SQUA PAN DAM          -6.03  -4.04   2.19   8.22  16.83  22.63  25.19  23.69  18.74  11.62   4.05  -3.52 -20.80 -20.59 -12.86  -4.57   1.82   7.51   9.97   8.36   3.99  -0.67  -5.90 -15.92
  334 MIALBERT.WP1   46.65  -88.48      399.30   MI ALBERTA FORD FRCNTR   -6.34  -3.76   2.56  10.33  18.38  22.88  25.74  24.37  19.01  13.12   3.50  -3.63 -16.39 -16.10 -10.54  -2.93   3.74   8.61  12.20  11.36   7.40   2.35  -4.52 -12.27
  335 MIALMA.WP1     43.38  -84.67      225.60   MI ALMA                  -1.83   0.13   5.53  14.07  21.13  26.21  28.68  27.41  22.88  16.45   7.76   1.01 -10.37  -9.61  -4.60   1.71   7.34  12.77  15.13  14.06  10.04   4.63  -0.94  -6.59
  336 MIALPENA.WP1   45.07  -83.53      210.30   MI ALPENA STATE FOREST   -2.92  -1.79   2.89  10.77  18.29  23.85  26.61  25.11  20.42  14.52   6.31  -0.34 -12.54 -12.65  -7.97  -1.22   3.88   9.12  11.99  11.31   7.60   2.65  -2.33  -8.47
  337 MIANNARB.WP1   42.28  -83.75      283.50   MI ANN ARBOR U OF MICH   -0.53   0.31   6.46  14.06  20.73  25.97  28.60  27.38  23.46  16.73   8.33   1.34  -8.42  -8.31  -3.32   2.56   8.57  13.87  16.52  15.47  11.77   5.88  -0.04  -5.92
  338 MIBIGRAP.WP1   43.07  -83.53      283.50   MI BIG RAPIDS WATERWRK   -1.83  -0.96   4.56  12.91  19.97  25.17  27.74  26.39  21.83  15.34   6.99   0.23 -10.61 -11.18  -5.97   0.27   5.98  11.23  13.66  12.55   8.78   3.26  -1.79  -7.57
  339 MICARO.WP1     43.48  -83.40      216.40   MI CARO                  -1.41   0.24   5.86  14.30  21.23  26.69  28.99  27.67  23.37  16.92   8.51   1.29 -10.58 -10.11  -5.04   0.80   6.20  11.47  13.79  12.86   9.14   4.01  -0.91  -6.88
  340 MICHATHA.WP1   46.35  -86.93      268.20   MI CHATHAM EXP FARM      -4.09  -2.99   1.97   9.33  16.92  22.62  25.59  24.25  19.49  13.42   4.71  -1.71 -13.74 -14.19  -9.79  -2.74   2.77   7.69  11.01  10.51   7.11   2.13  -3.73 -10.22
  341 MICHEBOY.WP1   45.63  -84.50      185.90   MI CHEBOYGAN             -2.85  -1.64   2.83  10.07  17.41  22.82  26.17  25.01  20.44  14.54   6.46  -0.18 -11.70 -12.02  -7.47  -0.79   4.72  10.14  13.83  13.36   9.53   4.44  -1.16  -7.61
  342 MIFAYETT.WP1   45.63  -85.35      189.00   MI FAYETTE SACK BAY      -3.86  -2.44   1.86   8.39  15.06  20.37  24.09  23.31  18.79  12.99   5.66  -0.89 -12.04 -11.43  -6.87  -0.74   4.62   9.89  13.86  13.79  10.26   5.14  -0.92  -7.67
  343 MIFIFELA.WP1   44.55  -85.38      317.00   MI FIFE LAKE ST FOREST   -3.01  -1.82   3.37  11.94  19.61  24.44  26.72  25.32  20.68  14.67   6.06  -0.74 -12.39 -13.36  -8.63  -1.72   3.99   9.48  11.79  11.21   7.73   2.95  -2.80  -8.94
  344 MIGULLLA.WP1   42.40  -83.68      286.50   MI GULL LAKE EXP FARM    -0.71   1.12   6.63  14.69  21.63  26.53  28.93  27.99  23.89  17.47   8.76   1.81  -9.41  -8.75  -3.98   2.11   8.01  13.48  15.89  14.93  11.07   5.47  -0.14  -6.09
  345 MIHALEFI.WP1   44.45  -83.68      234.70   MI HALE FIVE CHNNLS DM   -2.25  -0.85   4.25  12.09  19.36  24.45  26.87  25.64  21.04  15.19   6.83   0.07 -13.06 -13.12  -7.94  -1.08   4.58  10.02  12.78  11.96   7.93   2.77  -2.31  -8.80
  346 MIHESPER.WP1   43.57  -86.03      234.70   MI HESPERIA              -1.96  -0.17   5.07  13.48  20.50  25.56  27.83  26.66  22.14  15.92   7.59   0.71 -10.84 -10.67  -5.95   0.43   5.79  10.92  13.44  12.59   8.55   3.48  -1.80  -7.47
  347 MIHOUGHA.WP1   47.17  -88.50       30.50   MI HOUGHTON FAA AP       -6.77  -5.47  -0.44   7.14  15.24  20.84  23.97  22.59  17.13  11.28   2.78  -3.75 -13.79 -13.75  -8.95  -1.68   4.01   9.08  12.64  12.23   7.79   3.07  -3.30 -10.05
  348 MIHOUGHL.WP1   44.27  -84.73      365.80   MI HOUGHTON LK ST FOR    -3.16  -1.43   3.73  11.95  19.69  24.63  26.94  25.69  20.90  14.82   6.28  -0.79 -12.51 -12.84  -7.86  -0.47   5.17  10.28  12.43  11.43   7.84   2.89  -2.40  -8.67
  349 MIIRONWO.WP1   46.45  -90.18      463.30   MI IRONWOOD POWER CO     -6.29  -4.13   2.04  10.43  18.11  23.22  25.92  24.09  19.49  13.13   3.27  -3.94 -16.42 -15.54  -9.48  -1.56   4.68  10.08  13.02  11.83   7.72   2.24  -4.97 -12.60
  350 MIISHPEM.WP1   46.48  -87.65      438.90   MI ISHPEMING             -5.48  -3.13   1.94   9.99  17.84  22.96  25.59  24.25  19.09  13.21   3.66  -3.19 -14.75 -13.79  -9.34  -2.07   3.96   9.48  12.48  11.62   7.51   2.64  -4.03 -11.06
  351 MIJACKSO.WP1   42.27  -84.47      301.80   MI JACKSON CAA AP        -1.58   0.14   5.70  13.79  20.64  26.01  28.29  27.27  23.00  16.52   8.17   1.07  -9.53  -8.60  -3.78   2.38   8.14  13.61  16.07  15.04  10.91   5.05  -0.33  -6.37
  352 MIMANIST.WP1   44.22  -86.30      182.90   MI MANISTEE POWER CO     -1.49  -0.28   4.56  12.09  18.76  24.12  26.76  25.72  21.68  15.77   7.54   1.07  -8.68  -8.73  -4.46   1.46   6.55  11.57  14.86  14.43  10.83   5.98   0.29  -5.33
  353 MINEWBER.WP1   46.33  -86.30      271.30   MI NEWBERRY STATE HOSP   -4.73  -3.60   1.05   8.79  16.46  21.88  24.97  23.68  18.49  12.28   3.93  -2.26 -13.12 -13.24  -8.64  -1.87   3.81   8.82  11.89  11.58   7.83   2.76  -3.30  -9.59
  354 MISANDUS.WP1   43.42  -82.83      234.70   MI SANDUSKY              -1.82  -0.29   4.88  13.03  19.97  25.43  27.81  26.80  22.71  16.28   8.00   0.86 -10.02  -9.54  -4.92   1.10   6.55  12.09  14.64  13.92  10.13   4.59  -0.63  -6.57
  355 MISAULTS.WP1   46.47  -84.37      219.50   MI SAULT ST MAR WBAP     -5.55  -4.73   0.16   8.19  16.05  21.16  24.24  23.13  18.06  11.88   3.86  -2.81 -14.37 -14.63  -9.26  -1.81   3.70   8.22  11.41  11.54   7.68   2.80  -3.17 -10.48
  356 MISOUTHH.WP1   42.40  -86.27      179.80   MI SOUTH HAVEN EX FARM    0.34   1.42   6.24  12.80  18.91  24.24  26.78  26.26  23.15  17.18   9.29   2.56  -7.07  -6.48  -2.56   2.60   7.89  13.35  16.25  15.63  12.09   6.83   1.22  -4.41
  357 MISTJAME.WP1   45.75  -85.50      182.90   MI ST JAMES BEAVER IS    -3.16  -2.66   2.08   8.56  15.67  21.15  24.53  23.67  19.37  13.69   6.18   0.46 -10.14 -11.46  -7.06  -1.10   3.92   9.13  13.13  13.56   9.91   5.12  -0.11  -5.66
  358 MISTEPHE.WP1   45.40  -87.72      219.50   MI STEPHENSON 5 W        -4.15  -1.70   3.48  12.01  19.47  24.43  26.96  25.58  20.57  14.77   5.51  -1.45 -15.36 -13.84  -8.13  -0.93   4.52   9.64  12.42  11.48   7.32   2.46  -3.74 -10.82
  359 MIWATERS.WP1   46.28  -89.17      490.70   MI WATERSMEET US FRST    -6.17  -3.57   2.00  10.30  18.38  23.51  26.01  24.57  19.36  13.41   3.33  -3.59 -17.34 -16.49 -11.03  -2.91   3.12   8.31  11.42  10.09   6.12   1.73  -5.34 -13.07
  360 MNARGYLE.WP1   48.33  -96.78      259.10   MN ARGYLE                -9.64  -7.18  -0.62  10.19  19.51  24.10  27.27  26.75  20.31  13.21   1.49  -7.02  -9.44 -10.07  -8.98  -1.67   4.72  10.23  12.82  11.44   6.01   0.34  -7.53 -10.99
  361 MNARTICH.WP1   45.37  -96.13      329.20   MN ARTICHOKE LAKE        -7.38  -3.51   2.56  12.74  20.79  25.82  28.94  27.90  22.30  15.65   4.70  -3.89 -18.85 -15.16  -8.09   0.57   7.57  13.06  15.79  14.50   8.92   3.02  -5.47 -14.04
  362 MNBABBIT.WP1   47.68  -91.92      493.80   MN BABBITT 2 SE          -9.48  -5.34   0.99   9.67  18.30  22.67  25.24  23.91  17.94  11.86   1.26  -6.53 -19.98 -16.73 -10.24  -1.88   4.86  10.26  13.26  12.17   7.28   1.91  -6.38 -15.59
  363 MNBAUDET.WP1   48.42  -94.57      359.70   MN BAUDETTE 21SSE       -10.37  -6.02   1.22  10.68  18.85  23.21  26.16  24.57  18.82  12.23   1.47  -7.33 -24.38 -20.98 -12.98  -2.78   3.88   8.89  11.79  10.01   5.16   0.47  -8.21 -19.16
  364 MNCAMBRI.WP1   45.57  -93.23      304.80   MN CAMBRIDGE EPLTC COL   -7.82  -3.90   2.44  12.17  19.85  24.77  27.57  26.06  20.42  14.23   3.88  -4.21 -18.93 -15.50  -8.38   0.18   6.88  12.11  14.84  13.56   8.12   2.48  -5.65 -14.06
  365 MNCANBY.WP1    44.72  -96.28      378.00   MN CANBY                 -5.03  -2.27   4.16  14.27  21.67  27.01  30.63  29.42  23.71  17.14   5.58  -1.98 -16.09 -13.57  -6.67   0.88   7.66  13.38  16.31  15.16   9.65   3.58  -4.91 -12.26
  366 MNCASSLA.WP1   47.38  -94.63      402.30   MN CASS LAKE FOR  STA    -9.76  -5.30   1.27  10.24  18.28  23.40  26.57  25.25  19.16  12.77   2.59  -6.30 -24.43 -21.68 -13.19  -2.98   3.89   9.97  12.70  11.32   6.15   0.53  -8.15 -19.17
  367 MNCOOK.WP1     47.87  -93.07      399.30   MN COOK 18W              -9.41  -4.91   2.56  11.14  19.12  23.58  26.29  24.89  19.01  12.51   1.79  -6.45 -23.02 -19.63 -11.66  -3.31   2.78   7.91  10.98   9.81   5.30   0.27  -7.88 -17.93
  368 MNFOSSTO.WP1   47.57  -95.73      393.20   MN FOSSTON PWR PLNT     -10.09  -5.47   1.32  11.52  19.89  24.51  27.38  26.64  20.53  13.96   2.41  -6.00 -21.66 -17.94 -10.48  -1.13   5.62  11.02  13.71  12.61   7.13   1.79  -6.94 -16.34
  369 MNGLENWO.WP1   45.65  -95.40      356.60   MN GLENWOOD              -7.31  -3.53   2.27  12.09  20.04  25.08  28.14  27.06  21.44  15.10   4.56  -4.01 -19.13 -15.59  -8.76   0.00   6.98  12.31  15.23  14.23   8.32   2.81  -5.41 -14.18
  370 MNGRANDM.WP1   47.75  -90.33      189.00   MN GRAND MARAIS CST GD   -5.51  -3.96   0.84   7.34  13.08  17.21  20.99  21.05  16.51  11.09   3.18  -2.74 -15.67 -14.26  -8.04  -1.51   2.93   6.40  10.19  11.82   7.94   2.74  -4.21 -11.64
